open_time,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_buy_base_vol,taker_buy_quote_vol,ignore
1756731600000000,4403.21,4413.56,4397.31,4408.32,4585.9752,1756732499999999,20207319.569861,39357,2223.2679,9797007.630303,0
1756732500000000,4408.33,4423.78,4398.68,4416.01,4887.3504,1756733399999999,21565094.901351,40790,2414.106,10656024.615418,0
1756733400000000,4416.0,4416.38,4386.29,4387.01,4861.1583,1756734299999999,21380281.738438,51228,1702.9092,7491275.788651,0
1756734300000000,4387.01,4390.72,4373.2,4385.71,4466.6144,1756735199999999,19575415.646909,53081,2159.483,9463944.128155,0
1756735200000000,4385.7,4400.76,4383.99,4397.66,3182.9894,1756736099999999,13985010.9355,38997,1962.2771,8621193.147076,0
1756736100000000,4397.66,4402.58,4387.2,4398.29,2314.8526,1756736999999999,10175404.804179,28544,1245.9864,5477088.258902,0
1756737000000000,4398.29,4401.93,4384.5,4391.23,2097.0063,1756737899999999,9208087.295034,31079,981.0902,4307543.792205,0
1756737900000000,4391.24,4402.4,4380.2,4396.26,2160.2362,1756738799999999,9489534.878759,27751,1171.9113,5149103.128855,0
1756738800000000,4396.26,4405.22,4375.63,4384.13,2890.1258,1756739699999999,12691018.78917,30727,1457.4442,6403632.299403,0
1756739700000000,4384.13,4390.41,4368.57,4371.38,6004.9112,1756740599999999,26312303.333815,32538,2218.7309,9722126.008733,0
