open_time,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_buy_base_vol,taker_buy_quote_vol,ignore
1769718600000000,0.11577,0.11614,0.11565,0.11599,9841488.0,1769719499999999,1140007.69482,8032,4340669.0,502864.72266,0
1769719500000000,0.11598,0.11644,0.11585,0.11621,8241316.0,1769720399999999,957693.29859,9941,3668529.0,426362.38578,0
1769720400000000,0.11622,0.11677,0.11622,0.11666,12054017.0,1769721299999999,1405076.6613,10532,6460307.0,753013.85921,0
1769721300000000,0.11665,0.11666,0.11636,0.11654,6144816.0,1769722199999999,716041.50902,6639,2977366.0,346915.05151,0
1769722200000000,0.11655,0.11682,0.11632,0.11676,6431974.0,1769723099999999,749874.56047,7091,3628949.0,423123.51627,0
1769723100000000,0.11677,0.11707,0.11672,0.11681,4409538.0,1769723999999999,515241.33972,4150,2191600.0,256089.38891,0
1769724000000000,0.11681,0.11719,0.11674,0.11679,8442579.0,1769724899999999,987877.35357,5996,4095330.0,479153.46851,0
1769724900000000,0.1168,0.11702,0.11666,0.11701,5474024.0,1769725799999999,639423.15978,3255,3037441.0,354849.01801,0
1769725800000000,0.11701,0.11716,0.11684,0.11699,5590273.0,1769726699999999,653888.85628,4417,2445618.0,286043.90121,0
1769726700000000,0.11699,0.11717,0.11684,0.11705,3745275.0,1769727599999999,438359.17479,3058,2025019.0,236925.64079,0
1769727600000000,0.11706,0.11712,0.11657,0.11676,5944053.0,1769728499999999,694472.63132,6552,2742196.0,320381.71853,0
1769728500000000,0.11676,0.11705,0.11673,0.11685,4595784.0,1769729399999999,537121.42288,4827,2365013.0,276396.55903,0
1769729400000000,0.11686,0.11728,0.11686,0.11725,3740433.0,1769730299999999,437973.69157,5028,1902544.0,222768.04106,0
1769730300000000,0.11726,0.1174,0.11722,0.11728,2192842.0,1769731199999999,257267.93677,2990,1097169.0,128717.29888,0
1769731200000000,0.11729,0.11772,0.11729,0.11737,3329744.0,1769732099999999,391357.55008,5530,1685459.0,198087.82415,0
1769732100000000,0.11736,0.11746,0.11715,0.11728,4004296.0,1769732999999999,469589.82228,6141,1174545.0,137753.07052,0
1769733000000000,0.11728,0.11738,0.11699,0.11702,5758630.0,1769733899999999,674586.06929,6994,2006269.0,234992.52483,0
1769733900000000,0.11702,0.11731,0.11693,0.11707,4323962.0,1769734799999999,506377.30075,6312,2087603.0,244425.56947,0
1769734800000000,0.11707,0.11712,0.11677,0.11703,4564558.0,1769735699999999,533989.48788,7153,1684390.0,197073.77025,0
1769735700000000,0.11702,0.1173,0.1165,0.11706,10924150.0,1769736599999999,1277012.33988,11938,4885566.0,571240.35837,0
1769736600000000,0.11706,0.11721,0.11217,0.11402,149446618.0,1769737499999999,17058456.50234,98243,66762375.0,7613189.01972,0
1769737500000000,0.11401,0.11563,0.11356,0.11543,51269405.0,1769738399999999,5866126.11745,72792,23997167.0,2746746.17804,0
1769738400000000,0.11543,0.11547,0.11466,0.11475,16001418.0,1769739299999999,1839708.00915,26450,5820183.0,669187.69512,0
1769739300000000,0.11476,0.11499,0.1131,0.11351,29781442.0,1769740199999999,3395447.95104,42289,12359575.0,1408919.30847,0
1769740200000000,0.11351,0.11514,0.11318,0.11495,17646968.0,1769741099999999,2014358.34975,29088,9473102.0,1081236.48115,0
1769741100000000,0.11496,0.11523,0.11426,0.11439,11742484.0,1769741999999999,1345522.15651,13857,3432075.0,393396.82311,0
1769742000000000,0.1144,0.11497,0.11405,0.11489,13525620.0,1769742899999999,1550183.58258,16457,7228909.0,828306.09052,0
1769742900000000,0.11488,0.11504,0.11459,0.11479,4411222.0,1769743799999999,506757.53196,9383,1982466.0,227741.88992,0
1769743800000000,0.11479,0.1148,0.11432,0.11444,19438549.0,1769744699999999,2227135.41872,10799,6343591.0,726271.45421,0
1769744700000000,0.11444,0.11456,0.11408,0.11426,6663627.0,1769745599999999,761379.19989,11039,3410429.0,389686.31331,0
1769745600000000,0.11426,0.11486,0.11426,0.11474,6399618.0,1769746499999999,733287.93249,9786,3055806.0,350104.50411,0
1769746500000000,0.11474,0.11558,0.11461,0.11523,9114631.0,1769747399999999,1049264.45463,15010,5327292.0,613380.45215,0
1769747400000000,0.11524,0.11543,0.11482,0.11502,5686313.0,1769748299999999,654149.64952,7972,2067296.0,237813.92724,0
1769748300000000,0.11501,0.11516,0.11471,0.1149,3630015.0,1769749199999999,417502.1753,5540,1626350.0,187062.57661,0
